|0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
3791|how|many|times|were|my|transactions|less|than|810|bucks|but|over|7.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3792|which|deposits|are|between|6695|dollars|and|3.45|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3793|when|were|my|pending|between|0659|dollars|and|$|6.92|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3794|i|'d|like|to|see|my|bank|transactions|between|045|bucks|and|772|dollars|$|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3795|can|you|show|me|my|bank|transactions|between|49|dollars|and|8|hundred|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3796|what|are|my|bank|transactions|between|44|dollars|and|966|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3797|display|my|bank|transactions|between|8.7|bucks|and|6|hundred|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3798|list|my|bank|transactions|between|1072|dollars|and|386|thousand|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3799|find|my|bank|transactions|between|249|hundred|dollars|and|3|hundred|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3800|give|me|my|bank|transactions|between|6|hundred|bucks|and|5.5|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3801|tell|me|my|bank|transactions|between|33|dollars|and|2.4|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3802|what|are|my|bank|transaction|between|$|1.3|and|1.94|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3803|list|my|bank|transactions|between|9.6|dollars|and|950|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3804|are|any|of|my|cost|or|between|256|hundred|dollars|and|5552|bucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3805|show|me|transactions|between|$|04|and|010|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3806|i|need|to|know|which|transactions|on|my|statement|are|within|469|hundred|dollars|and|$|20|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3807|can|i|see|transactions|more|than|788|bucks|and|less|62|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3808|which|of|my|bank|transactions|fall|between|5.3|and|$|3877|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3809|can|i|see|my|transactions|between|10|hundred|bucks|and|627|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3810|can|i|see|transactions|between|$|7.1|and|175|hundred|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3811|i|want|to|see|transactions|for|the|amounts|7.16|bucks|-|2.6|bucks|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3812|show|me|any|transaction|that|is|between|$|8|and|122|hundred|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3813|list|my|transactions|for|the|9|hundred|bucks|-|$|9.4|dollar|range|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3814|show|me|banking|transactions|within|$|417|-|$|2.9|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3815|i|want|to|see|all|banking|transaction|within|9|bucks|and|$|686|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3816|i|need|to|see|transactions|between|893|thousand|dollars|-|6|dollars|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3817|how|many|transactions|do|i|have|that|are|between|01011|bucks|and|1.109|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3818|transactions|within|8601|bucks|and|113|dollars|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3819|where|are|my|banking|transactions|ranging|from|54|dollars|-|47|bucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3820|show|me|all|transactions|from|78|bucks|-|$|560|my|bank|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3821|pull|up|all|9|dollars|-|$|58|banking|transactions|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3822|bring|up|everything|i|bought|between|$|75|and|3|bucks|that|shows|on|my|bank|account|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3823|list|my|bank|activity|below|2.76|,|but|not|lower|than|$|6.6|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3824|show|banking|transactions|between|10.0|bucks|and|$|670|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3825|display|my|banking|transactions|between|58|dollars|and|0.210|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3826|list|any|banking|transactions|that|fall|between|10961|bucks|and|282|bucks|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3827|create|a|list|of|banking|transactions|that|fall|between|the|range|2214|bucks|and|$|8586|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3828|show|me|banking|transactions|between|the|4|hundred|bucks|and|$|466|range|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3829|what|are|my|banking|transactions|between|6.310|bucks|and|38104|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3830|between|3.1|&|388|thousand|dollars|are|the|amounts|i|want|to|see|banking|transactions|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3831|how|many|transaction|between|439|&|8|hundred|bucks|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3832|$|410|&|$|6|produces|how|many|transactions|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3833|the|transactions|between|105|bucks|&|$|6.10|are|what|i|am|interest|in|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3834|pull|up|my|bank|transactions|that|are|between|609|bucks|and|3110|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3835|show|me|my|account|transactions|between|1.3|and|1101|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3836|what|are|my|bank|transactions|between|1.6|and|6.3|bucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3837|did|i|buy|anything|between|49102|dollars|and|810|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3838|i|want|to|see|my|bank|transactions|between|576|hundred|dollars|and|$|977|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3839|show|all|banking|transactions|between|41049|dollars|and|33|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3840|give|me|a|list|of|all|banking|transactions|between|7|hundred|bucks|and|5.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3841|provide|a|list|of|my|banking|transactions|between|4|dollars|and|8|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3842|give|a|breakdown|of|banking|transactions|between|45|dollars|and|$|265|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3843|i|need|to|see|all|banking|transactions|between|$|2|and|$|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3844|let|me|see|transactions|between|116|bucks|and|4|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3845|what|transactions|are|between|22|dollars|and|$|4.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3846|show|me|all|transactions|between|3|dollars|and|9.48|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3847|could|you|show|me|what|transactions|are|between|$|282|and|488|hundred|dollars|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3848|give|me|a|list|of|all|transactions|between|$|6.1010|and|$|5.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3849|please|list|all|banking|transactions|between|4|bucks|and|$|1010|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3850|i|need|to|see|a|list|of|all|banking|transactions|within|9.6|and|1.64|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3851|where|can|i|find|my|banking|transactions|within|3120|bucks|and|86|bucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3852|show|me|where|to|find|my|banking|transactions|within|187|hundred|dollars|$|9120|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3853|can|i|see|my|bank|transactions|that|are|between|885|dollars|and|10|bucks|?|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3854|show|me|my|banking|transactions|between|$|1.87|and|81068|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3855|please|list|my|bank|transactions|that|are|between|2.8|bucks|and|$|2.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3856|i|would|like|to|see|all|bank|transactions|of|mine|that|are|between|1013|bucks|and|381|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3857|please|show|me|the|transactions|in|my|banking|account|that|are|within|$|6|and|$|25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3858|show|me|my|transactions|between|568|bucks|and|661|thousand|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3859|i|want|to|see|transactions|between|48|bucks|and|7|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3860|i|want|to|know|about|transactions|between|$|28|and|15|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3861|give|me|my|transactions|between|$|6.9|and|851|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3862|what|are|my|transactions|between|9.5|bucks|and|97|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3863|did|i|spend|more|than|5.54|bucks|on|any|of|my|sausage|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3864|expenditures|items|that|are|more|than|1078|dollars|at|restaurants|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3865|above|3.1|bucks|,|Chipotle|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3866|did|i|spend|more|than|266|dollars|at|IHOP|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3867|show|all|expenditure|greater|than|410|dollars|at|paint|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3868|could|you|show|me|purchases|over|5174|dollars|at|fee|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3869|above|17|dollars|purchased|items|from|gardening|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3870|when|did|i|spend|mroe|than|$|8039|at|computers|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3871|when|did|i|spend|over|72|thousand|dollars|at|Frys|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3872|how|many|times|did|i|spend|more|than|0.69|at|Subway|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3873|show|all|purchases|exceeding|56|dollars|at|dining|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3874|show|all|costs|exceeding|883|thousand|dollars|at|gas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3875|how|many|times|have|i|spent|more|than|141|thousand|dollars|at|Next|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3876|have|i|spent|more|than|$|77|at|donuts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3877|do|you|know|of|any|buys|i|have|made|that|are|less|than|7110|dollars|at|People|'s|Energy|0.0|0.0|0.0|0.0|0.0|0.0
3878|when|did|i|spend|less|than|211|hundred|dollars|at|hamburgers|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3879|how|many|times|did|i|spend|less|than|022|dollars|at|restaurants|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3880|i|want|to|see|by|receipts|for|all|withdraw|under|7.79|bucks|at|TRAVEL|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3881|let|me|see|payment|under|94108|dollars|from|Lowe|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3882|show|me|purchase|under|$|31|that|are|from|shopping|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3883|i|need|an|accounting|of|any|withdrawals|under|1.5|bucks|at|mall|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3884|how|many|times|did|i|spend|less|than|372|bucks|at|tolls|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3885|did|i|ever|spend|less|than|359|hundred|dollars|at|The|Funding|Corporation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3886|how|often|did|i|spend|less|than|3|bucks|at|Frys|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3887|have|i|spent|less|than|93|bucks|at|7|eleven|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3888|i|need|to|see|any|charge|under|4106|dollars|at|SHOES|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3889|less|than|345|dollars|,|show|only|market|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3890|below|6.9|bucks|,|headphones|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3891|show|me|my|5.810|bucks|to|$|010|on|macy|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3892|what|are|my|06|dollars|-|107|dollars|wayfair|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3893|between|6|bucks|and|5.6|bucks|,|what|are|my|medical|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3894|did|i|buy|anything|within|947|bucks|and|051|dollars|at|vacation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3895|when|did|i|spend|between|3.410|and|$|5.0|at|University|of|Exeter|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3896|how|many|times|did|i|spend|mroe|than|179|thousand|dollars|but|less|336|bucks|at|The|Trainline|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3897|when|did|i|spend|more|than|$|0485|but|less|8|dollars|at|Kroger|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3898|range|from|10.42|bucks|to|489|dollars|,|show|only|mortgage|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3899|85|hundred|dollars|to|372|dollars|,|Sephora|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3900|i|have|$|25|to|7|hundred|bucks|,|what|can|afford|at|Adidas|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3901|when|did|i|spend|between|$|93|and|$|23|at|utilities|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3902|how|many|times|did|i|spend|between|$|21|and|$|0|at|Dollar|Tree|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3903|8|bucks|to|740|dollar|withdraw|at|Chili|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3904|all|pending|$|9.79|to|163|bucks|from|grocery|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3905|i|want|to|know|which|times|spent|between|41086|bucks|and|$|41|at|Wales|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3906|show|me|my|disbursement|ranging|from|$|21|-|9|bucks|target.com|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3907|what|deposits|,|ranging|from|104|bucks|-|8198|bucks|are|loan|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3908|pull|up|all|6.18|bucks|-|3697|bucks|payment|from|golf|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3909|find|all|deposit|of|more|than|8|hundred|bucks|made|at|a|tea|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3910|purchases|over|$|889|at|shell|station|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3911|what|merchants|did|i|spend|more|than|106|dollars|on|Tops|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3912|when|did|i|spend|more|than|$|058|on|car|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3913|how|many|times|did|i|go|over|$|3.31|on|my|couch|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3914|when|did|i|spend|over|0.9|dollars|on|restaurant|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3915|when|did|i|spend|more|than|916|in|bagels|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3916|show|me|all|cost|over|49|bucks|of|vehicle|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3917|list|all|pending|over|9|dollars|on|charity|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3918|have|i|spent|more|than|4265|dollars|on|department|stores|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3919|when|did|i|pay|more|than|$|9732|for|McDonald|'s|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3920|how|many|$|1.9|applebees|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3921|how|many|times|did|i|buy|more|than|7.10|of|Massachusetts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3922|have|i|spent|oer|6|bucks|on|overdrafts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3923|when|did|i|spend|more|than|$|6782|on|sightseeing|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3924|where|did|i|spend|over|145|bucks|on|non-essentials|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3925|did|i|spend|more|than|968|bucks|on|vacation|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3926|i|need|to|know|of|any|expenditure|over|66|dollars|relating|Sam|'s|Club|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3927|show|transactions|greater|than|$|5.5|,|tolls|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3928|let|me|see|payment|where|i|spent|over|$|0.10|on|alchohol|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3929|how|many|times|have|i|spent|less|than|447|bucks|on|electronic|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3930|transactions|less|than|3.16|bucks|,|airfare|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3931|show|me|all|pending|under|269|thousand|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3932|did|i|spend|less|than|$|9.7|on|any|church|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3933|did|i|ever|spens|less|than|$|5|on|Sears|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3934|have|i|spent|under|05|dollars|on|milk|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3935|when|did|i|spend|between|$|9|and|$|7|on|groceries|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3936|what|has|disbursements|were|between|8|hundred|bucks|and|2.10|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3937|how|many|times|did|i|spend|less|than|418|bucks|but|more|$|4588|on|website|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3938|display|the|times|i|paid|between|60|dollars|and|806|thousand|dollars|for|Electronic|Arts|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3939|list|all|of|my|diesel|withdraw|between|$|1055|and|12|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3940|how|many|times|did|i|spend|between|$|051|and|6.8|on|headphones|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3941|i|want|to|see|the|purchases|between|$|8.610|and|$|4.2|.|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3942|what|dates|did|i|make|withdrawal|between|8.7|bucks|and|0.9|dollars|for|Now|TV|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3943|have|i|spent|over|81|dollars|in|milkshake|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3944|when|did|i|spend|between|504|and|$|0.10|on|condo|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3945|how|many|times|did|i|spend|between|$|7.25|and|$|4427|on|lemonade|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3946|how|many|times|did|i|pay|644|hundred|dollars|-|19|hundred|dollars|on|clothes|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3947|how|many|transactions|are|for|65|bucks|-|$|2.68|on|furnitures|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3948|i|want|to|see|when|spent|7.0|-|$|253|on|car|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3949|what|did|i|withdrawal|above|6|hundred|bucks|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3950|what|withdrawal|did|i|make|below|01029|dollars|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
